Date,SILVER18DECFUT O,SILVER18DECFUT H,SILVER18DECFUT L,SILVER18DECFUT C,SILVER18DECFUT V
11/28/2018 12:28:00 PM,35770,35775,35768,35768,12
11/28/2018 12:27:00 PM,35773,35773,35770,35770,2
11/28/2018 12:26:00 PM,35775,35780,35765,35773,24
11/28/2018 12:25:00 PM,35775,35782,35775,35775,9
11/28/2018 12:24:00 PM,35793,35793,35773,35775,23
11/28/2018 12:23:00 PM,35793,35793,35793,35793,0
11/28/2018 12:22:00 PM,35791,35794,35789,35793,15
11/28/2018 12:21:00 PM,35794,35798,35789,35791,13
11/28/2018 12:20:00 PM,35800,35800,35790,35794,15
11/28/2018 12:19:00 PM,35812,35812,35800,35800,14
11/28/2018 12:18:00 PM,35805,35812,35805,35806,7
11/28/2018 12:17:00 PM,35817,35817,35805,35805,7
11/28/2018 12:16:00 PM,35815,35824,35815,35817,20
11/28/2018 12:15:00 PM,35820,35820,35815,35815,10
11/28/2018 12:14:00 PM,35820,35820,35820,35820,0
11/28/2018 12:13:00 PM,35816,35822,35816,35820,4
11/28/2018 12:12:00 PM,35825,35825,35815,35816,4
11/28/2018 12:11:00 PM,35820,35825,35820,35825,4
11/28/2018 12:10:00 PM,35817,35821,35816,35820,4
11/28/2018 12:09:00 PM,35820,35820,35816,35817,6
11/28/2018 12:08:00 PM,35823,35823,35817,35820,5
11/28/2018 12:07:00 PM,35825,35825,35817,35823,5
11/28/2018 12:06:00 PM,35822,35826,35822,35825,4
11/28/2018 12:05:00 PM,35824,35824,35820,35822,10
11/28/2018 12:04:00 PM,35834,35834,35820,35824,43
11/28/2018 12:03:00 PM,35830,35836,35828,35834,40
11/28/2018 12:02:00 PM,35829,35830,35829,35830,9
11/28/2018 12:01:00 PM,35825,35830,35825,35829,12
11/28/2018 12:00:00 PM,35820,35825,35820,35825,17
11/28/2018 11:59:00 AM,35820,35820,35819,35820,14
11/28/2018 11:58:00 AM,35816,35820,35816,35820,33
11/28/2018 11:57:00 AM,35819,35819,35815,35816,6
11/28/2018 11:56:00 AM,35815,35819,35815,35819,3
11/28/2018 11:55:00 AM,35814,35816,35812,35815,14
11/28/2018 11:54:00 AM,35810,35814,35807,35814,5
11/28/2018 11:53:00 AM,35814,35814,35802,35810,23
11/28/2018 11:52:00 AM,35819,35820,35814,35814,21
11/28/2018 11:51:00 AM,35816,35820,35816,35819,13
11/28/2018 11:50:00 AM,35816,35824,35816,35816,8
11/28/2018 11:49:00 AM,35822,35824,35816,35816,5
11/28/2018 11:48:00 AM,35821,35825,35821,35822,15
11/28/2018 11:47:00 AM,35810,35821,35810,35821,23
11/28/2018 11:46:00 AM,35818,35819,35810,35810,13
11/28/2018 11:45:00 AM,35816,35820,35813,35813,17
11/28/2018 11:44:00 AM,35820,35820,35815,35818,18
11/28/2018 11:43:00 AM,35815,35820,35814,35820,14
11/28/2018 11:42:00 AM,35812,35820,35812,35815,23
11/28/2018 11:41:00 AM,35809,35813,35809,35812,22
11/28/2018 11:40:00 AM,35796,35809,35796,35809,55
11/28/2018 11:39:00 AM,35785,35796,35785,35795,6
11/28/2018 11:38:00 AM,35795,35795,35785,35785,9
11/28/2018 11:37:00 AM,35773,35795,35773,35795,76
11/28/2018 11:36:00 AM,35765,35784,35765,35781,33
11/28/2018 11:35:00 AM,35760,35765,35757,35765,14
11/28/2018 11:34:00 AM,35750,35760,35748,35760,39
11/28/2018 11:33:00 AM,35750,35750,35750,35750,33
11/28/2018 11:32:00 AM,35754,35754,35750,35750,3
11/28/2018 11:31:00 AM,35743,35754,35743,35754,33
11/28/2018 11:30:00 AM,35742,35746,35733,35743,24
11/28/2018 11:29:00 AM,35734,35742,35734,35742,5
11/28/2018 11:28:00 AM,35740,35740,35734,35734,11
11/28/2018 11:27:00 AM,35743,35743,35740,35740,19
11/28/2018 11:26:00 AM,35740,35752,35740,35741,15
11/28/2018 11:25:00 AM,35742,35748,35740,35740,6
11/28/2018 11:24:00 AM,35746,35746,35742,35742,5
11/28/2018 11:23:00 AM,35750,35750,35746,35746,11
11/28/2018 11:22:00 AM,35746,35750,35746,35750,2
11/28/2018 11:21:00 AM,35750,35750,35746,35746,7
11/28/2018 11:20:00 AM,35752,35752,35750,35750,3
11/28/2018 11:19:00 AM,35750,35753,35747,35752,10
11/28/2018 11:18:00 AM,35748,35750,35745,35750,13
11/28/2018 11:17:00 AM,35744,35748,35744,35748,9
11/28/2018 11:16:00 AM,35745,35748,35744,35744,10
11/28/2018 11:15:00 AM,35748,35748,35745,35745,13
11/28/2018 11:14:00 AM,35747,35748,35745,35748,3
11/28/2018 11:13:00 AM,35746,35747,35746,35747,16
11/28/2018 11:12:00 AM,35749,35750,35746,35746,4
11/28/2018 11:11:00 AM,35753,35753,35749,35749,8
11/28/2018 11:10:00 AM,35752,35753,35750,35753,3
11/28/2018 11:09:00 AM,35767,35767,35742,35752,6
11/28/2018 11:08:00 AM,35772,35780,35765,35767,31
11/28/2018 11:07:00 AM,35765,35776,35765,35775,44
11/28/2018 11:06:00 AM,35765,35765,35765,35765,20
11/28/2018 11:05:00 AM,35760,35763,35760,35763,9
11/28/2018 11:04:00 AM,35756,35760,35756,35760,1
11/28/2018 11:03:00 AM,35755,35763,35755,35756,5
11/28/2018 11:02:00 AM,35762,35762,35755,35755,2
11/28/2018 11:01:00 AM,35758,35762,35754,35762,3
11/28/2018 11:00:00 AM,35745,35758,35745,35758,14
11/28/2018 10:59:00 AM,35759,35759,35745,35745,22
11/28/2018 10:58:00 AM,35759,35759,35759,35759,0
11/28/2018 10:57:00 AM,35759,35762,35759,35759,26
11/28/2018 10:56:00 AM,35760,35763,35759,35759,10
11/28/2018 10:55:00 AM,35750,35760,35750,35760,8
11/28/2018 10:54:00 AM,35748,35750,35748,35750,16
11/28/2018 10:53:00 AM,35753,35755,35748,35748,10
11/28/2018 10:52:00 AM,35749,35756,35745,35753,21
11/28/2018 10:51:00 AM,35751,35754,35748,35749,37
11/28/2018 10:50:00 AM,35763,35763,35751,35751,38
11/28/2018 10:49:00 AM,35760,35763,35755,35763,10
11/28/2018 10:48:00 AM,35767,35767,35760,35760,6
11/28/2018 10:47:00 AM,35768,35771,35767,35767,18
11/28/2018 10:46:00 AM,35761,35763,35760,35760,20
11/28/2018 10:45:00 AM,35765,35765,35761,35761,18
11/28/2018 10:44:00 AM,35764,35768,35764,35765,3
11/28/2018 10:43:00 AM,35765,35765,35758,35764,7
11/28/2018 10:42:00 AM,35767,35768,35765,35765,3
11/28/2018 10:41:00 AM,35758,35768,35758,35767,8
11/28/2018 10:40:00 AM,35762,35762,35758,35758,2
11/28/2018 10:39:00 AM,35758,35762,35753,35762,8
11/28/2018 10:38:00 AM,35753,35759,35751,35758,13
11/28/2018 10:37:00 AM,35755,35755,35752,35753,5
11/28/2018 10:36:00 AM,35762,35762,35754,35755,3
11/28/2018 10:35:00 AM,35751,35762,35751,35762,6
11/28/2018 10:34:00 AM,35764,35765,35751,35751,10
11/28/2018 10:33:00 AM,35767,35770,35764,35764,20
11/28/2018 10:32:00 AM,35763,35767,35763,35767,5
11/28/2018 10:31:00 AM,35758,35763,35758,35763,2
11/28/2018 10:30:00 AM,35764,35769,35758,35758,7
11/28/2018 10:29:00 AM,35766,35766,35760,35764,15
11/28/2018 10:28:00 AM,35768,35775,35766,35766,6
11/28/2018 10:27:00 AM,35770,35775,35767,35768,13
11/28/2018 10:26:00 AM,35776,35778,35770,35770,25
11/28/2018 10:25:00 AM,35775,35776,35775,35776,9
11/28/2018 10:24:00 AM,35776,35776,35772,35775,22
11/28/2018 10:23:00 AM,35774,35776,35774,35776,33
11/28/2018 10:22:00 AM,35773,35777,35773,35774,12
11/28/2018 10:21:00 AM,35760,35773,35758,35773,19
11/28/2018 10:20:00 AM,35774,35774,35760,35760,19
11/28/2018 10:19:00 AM,35780,35780,35770,35774,27
11/28/2018 10:18:00 AM,35783,35785,35777,35777,6
11/28/2018 10:17:00 AM,35782,35789,35782,35783,5
11/28/2018 10:16:00 AM,35785,35785,35780,35782,9
11/28/2018 10:15:00 AM,35794,35794,35785,35785,10
11/28/2018 10:14:00 AM,35793,35801,35792,35794,13
11/28/2018 10:13:00 AM,35802,35802,35787,35793,21
11/28/2018 10:12:00 AM,35780,35802,35776,35802,33
11/28/2018 10:11:00 AM,35778,35785,35775,35776,37
11/28/2018 10:10:00 AM,35770,35778,35765,35778,40
11/28/2018 10:09:00 AM,35781,35781,35761,35770,53
11/28/2018 10:08:00 AM,35781,35785,35781,35781,12
11/28/2018 10:07:00 AM,35800,35802,35781,35781,39
11/28/2018 10:06:00 AM,35802,35804,35793,35800,29
11/28/2018 10:05:00 AM,35806,35809,35800,35802,11
11/28/2018 10:04:00 AM,35800,35809,35796,35806,29
11/28/2018 10:03:00 AM,35799,35801,35792,35800,27
11/28/2018 10:02:00 AM,35801,35805,35790,35799,43
11/28/2018 10:01:00 AM,35805,35812,35800,35801,55
11/28/2018 10:00:00 AM,35796,35812,35790,35805,32
11/27/2018 11:54:00 PM,35810,35810,35796,35800,36
11/27/2018 11:53:00 PM,35809,35819,35809,35810,9
11/27/2018 11:52:00 PM,35817,35823,35806,35809,15
11/27/2018 11:51:00 PM,35816,35820,35816,35817,24
11/27/2018 11:50:00 PM,35801,35815,35801,35812,11
11/27/2018 11:49:00 PM,35815,35815,35797,35801,20
11/27/2018 11:48:00 PM,35815,35818,35806,35815,17
11/27/2018 11:47:00 PM,35810,35819,35810,35815,10
11/27/2018 11:46:00 PM,35820,35820,35800,35810,80
11/27/2018 11:45:00 PM,35810,35821,35802,35820,91
11/27/2018 11:44:00 PM,35770,35810,35770,35810,45
11/27/2018 11:43:00 PM,35764,35770,35761,35770,7
11/27/2018 11:42:00 PM,35750,35767,35750,35764,20
11/27/2018 11:41:00 PM,35755,35758,35741,35750,96
11/27/2018 11:40:00 PM,35770,35790,35751,35755,170
11/27/2018 11:39:00 PM,35766,35770,35760,35770,13
11/27/2018 11:38:00 PM,35754,35767,35752,35766,11
11/27/2018 11:37:00 PM,35758,35765,35752,35754,8
11/27/2018 11:36:00 PM,35752,35766,35752,35766,12
11/27/2018 11:35:00 PM,35752,35767,35752,35752,14
11/27/2018 11:34:00 PM,35751,35765,35750,35750,28
11/27/2018 11:33:00 PM,35760,35760,35751,35751,30
11/27/2018 11:32:00 PM,35752,35763,35747,35754,59
11/27/2018 11:31:00 PM,35740,35752,35731,35752,21
11/27/2018 11:30:00 PM,35730,35740,35726,35740,41
11/27/2018 11:29:00 PM,35730,35730,35727,35730,10
11/27/2018 11:28:00 PM,35740,35740,35725,35730,30
11/27/2018 11:27:00 PM,35749,35749,35740,35740,9
11/27/2018 11:26:00 PM,35749,35752,35747,35749,50
11/27/2018 11:25:00 PM,35750,35752,35746,35749,91
11/27/2018 11:24:00 PM,35760,35760,35748,35750,134
11/27/2018 11:23:00 PM,35760,35760,35755,35760,6
11/27/2018 11:22:00 PM,35760,35760,35755,35760,6
11/27/2018 11:21:00 PM,35771,35771,35760,35760,29
11/27/2018 11:20:00 PM,35770,35771,35761,35771,9
11/27/2018 11:19:00 PM,35754,35770,35754,35770,13
11/27/2018 11:18:00 PM,35761,35766,35754,35754,22
11/27/2018 11:17:00 PM,35761,35770,35761,35761,23
11/27/2018 11:16:00 PM,35761,35768,35761,35761,7
11/27/2018 11:15:00 PM,35768,35768,35760,35761,13
11/27/2018 11:14:00 PM,35764,35770,35764,35768,3
11/27/2018 11:13:00 PM,35766,35766,35760,35764,9
11/27/2018 11:12:00 PM,35763,35770,35763,35770,13
11/27/2018 11:11:00 PM,35762,35773,35762,35763,34
11/27/2018 11:10:00 PM,35776,35776,35760,35762,17
11/27/2018 11:09:00 PM,35782,35782,35776,35776,4
11/27/2018 11:08:00 PM,35779,35782,35775,35782,9
11/27/2018 11:07:00 PM,35778,35792,35777,35779,33
11/27/2018 11:06:00 PM,35776,35778,35772,35778,7
11/27/2018 11:05:00 PM,35773,35784,35772,35775,11
11/27/2018 11:04:00 PM,35779,35783,35773,35773,11
11/27/2018 11:03:00 PM,35780,35780,35765,35779,148
11/27/2018 11:02:00 PM,35792,35792,35775,35778,39
11/27/2018 11:01:00 PM,35788,35793,35786,35792,5
11/27/2018 11:00:00 PM,35796,35796,35788,35788,7
11/27/2018 10:59:00 PM,35793,35796,35786,35796,16
11/27/2018 10:58:00 PM,35800,35800,35793,35793,11
11/27/2018 10:57:00 PM,35791,35800,35787,35800,10
11/27/2018 10:56:00 PM,35806,35815,35795,35795,29
11/27/2018 10:55:00 PM,35819,35819,35806,35806,12
11/27/2018 10:54:00 PM,35809,35819,35809,35819,7
11/27/2018 10:53:00 PM,35814,35814,35808,35809,5
11/27/2018 10:52:00 PM,35807,35822,35807,35814,13
11/27/2018 10:51:00 PM,35820,35822,35807,35807,68
11/27/2018 10:50:00 PM,35823,35826,35817,35820,17
11/27/2018 10:49:00 PM,35827,35827,35811,35823,9
11/27/2018 10:48:00 PM,35825,35830,35825,35827,4
11/27/2018 10:47:00 PM,35819,35828,35819,35825,4
11/27/2018 10:46:00 PM,35811,35819,35811,35819,3
11/27/2018 10:45:00 PM,35820,35820,35811,35811,13
11/27/2018 10:44:00 PM,35822,35822,35820,35820,2
11/27/2018 10:43:00 PM,35822,35831,35822,35822,6
11/27/2018 10:42:00 PM,35835,35835,35822,35822,2
11/27/2018 10:41:00 PM,35835,35838,35835,35835,2
11/27/2018 10:40:00 PM,35843,35843,35835,35835,11
11/27/2018 10:39:00 PM,35845,35848,35845,35848,10
11/27/2018 10:38:00 PM,35847,35847,35843,35845,13
11/27/2018 10:37:00 PM,35842,35855,35842,35847,16
11/27/2018 10:36:00 PM,35840,35842,35840,35842,2
11/27/2018 10:35:00 PM,35835,35845,35835,35840,2
11/27/2018 10:34:00 PM,35838,35840,35835,35835,6
11/27/2018 10:33:00 PM,35825,35838,35825,35838,7
11/27/2018 10:32:00 PM,35823,35830,35823,35825,6
11/27/2018 10:31:00 PM,35815,35823,35815,35823,1
11/27/2018 10:30:00 PM,35830,35830,35815,35815,31
11/27/2018 10:29:00 PM,35845,35845,35830,35837,11
11/27/2018 10:28:00 PM,35838,35842,35838,35842,7
11/27/2018 10:27:00 PM,35833,35838,35832,35838,5
11/27/2018 10:26:00 PM,35830,35833,35830,35833,2
11/27/2018 10:25:00 PM,35825,35830,35825,35830,2
11/27/2018 10:24:00 PM,35825,35832,35825,35825,5
11/27/2018 10:23:00 PM,35830,35830,35825,35825,5
11/27/2018 10:22:00 PM,35820,35842,35820,35842,11
11/27/2018 10:21:00 PM,35819,35820,35813,35820,24
11/27/2018 10:20:00 PM,35825,35825,35811,35819,32
11/27/2018 10:19:00 PM,35830,35833,35825,35825,34
11/27/2018 10:18:00 PM,35830,35830,35830,35830,3
11/27/2018 10:17:00 PM,35837,35837,35830,35830,1
11/27/2018 10:16:00 PM,35840,35840,35837,35837,3
11/27/2018 10:15:00 PM,35842,35842,35840,35840,2
11/27/2018 10:14:00 PM,35851,35851,35842,35842,5
11/27/2018 10:13:00 PM,35846,35851,35846,35851,1
11/27/2018 10:12:00 PM,35849,35855,35845,35846,11
11/27/2018 10:11:00 PM,35849,35850,35843,35849,10
11/27/2018 10:10:00 PM,35827,35849,35827,35849,5
11/27/2018 10:09:00 PM,35823,35831,35823,35827,12
11/27/2018 10:08:00 PM,35853,35853,35822,35823,11
11/27/2018 10:07:00 PM,35841,35853,35840,35853,8
11/27/2018 10:06:00 PM,35830,35843,35828,35841,12
11/27/2018 10:05:00 PM,35859,35859,35829,35830,22
11/27/2018 10:04:00 PM,35845,35861,35843,35859,26
11/27/2018 10:03:00 PM,35838,35845,35837,35845,15
11/27/2018 10:02:00 PM,35841,35846,35841,35841,3
11/27/2018 10:01:00 PM,35854,35858,35840,35841,18
11/27/2018 10:00:00 PM,35864,35864,35854,35854,7
11/27/2018 9:59:00 PM,35852,35864,35852,35864,12
11/27/2018 9:58:00 PM,35845,35861,35840,35852,17
11/27/2018 9:57:00 PM,35847,35850,35847,35849,6
11/27/2018 9:56:00 PM,35845,35847,35840,35847,11
11/27/2018 9:55:00 PM,35840,35846,35840,35845,12
11/27/2018 9:54:00 PM,35853,35853,35839,35840,27
11/27/2018 9:53:00 PM,35855,35857,35853,35853,44
11/27/2018 9:52:00 PM,35847,35853,35845,35853,14
11/27/2018 9:51:00 PM,35850,35851,35841,35847,14
11/27/2018 9:50:00 PM,35870,35870,35850,35850,24
11/27/2018 9:49:00 PM,35855,35882,35855,35870,69
11/27/2018 9:48:00 PM,35855,35858,35854,35855,25
11/27/2018 9:47:00 PM,35825,35855,35820,35855,49
11/27/2018 9:46:00 PM,35836,35839,35825,35825,78
11/27/2018 9:45:00 PM,35851,35852,35824,35830,109
11/27/2018 9:44:00 PM,35860,35861,35851,35851,52
11/27/2018 9:43:00 PM,35865,35865,35855,35860,40
11/27/2018 9:42:00 PM,35875,35875,35860,35870,20
11/27/2018 9:41:00 PM,35870,35875,35860,35875,42
11/27/2018 9:40:00 PM,35864,35872,35860,35872,11
11/27/2018 9:39:00 PM,35868,35868,35858,35864,7
11/27/2018 9:38:00 PM,35883,35883,35855,35868,49
11/27/2018 9:37:00 PM,35880,35883,35875,35883,19
11/27/2018 9:36:00 PM,35883,35883,35871,35880,27
11/27/2018 9:35:00 PM,35884,35888,35871,35883,65
11/27/2018 9:34:00 PM,35890,35893,35886,35888,26
11/27/2018 9:33:00 PM,35889,35891,35885,35890,20
11/27/2018 9:32:00 PM,35885,35891,35881,35889,28
11/27/2018 9:31:00 PM,35880,35890,35880,35885,41
11/27/2018 9:30:00 PM,35890,35890,35880,35880,48
11/27/2018 9:29:00 PM,35891,35896,35880,35890,117
11/27/2018 9:28:00 PM,35903,35910,35876,35890,227
11/27/2018 9:27:00 PM,35913,35920,35903,35903,53
11/27/2018 9:26:00 PM,35920,35921,35910,35913,22
11/27/2018 9:25:00 PM,35926,35932,35920,35921,45
11/27/2018 9:24:00 PM,35936,35936,35910,35926,102
11/27/2018 9:23:00 PM,35935,35944,35934,35936,26
11/27/2018 9:22:00 PM,35951,35953,35933,35933,22
11/27/2018 9:21:00 PM,35960,35960,35950,35951,8
11/27/2018 9:20:00 PM,35964,35964,35960,35960,4
11/27/2018 9:19:00 PM,35962,35964,35960,35964,8
11/27/2018 9:18:00 PM,35961,35962,35961,35962,4
11/27/2018 9:17:00 PM,35969,35969,35959,35961,7
11/27/2018 9:16:00 PM,35954,35969,35954,35969,9
11/27/2018 9:15:00 PM,35945,35954,35935,35954,21
11/27/2018 9:14:00 PM,35950,35954,35945,35945,24
11/27/2018 9:13:00 PM,35941,35950,35941,35950,41
11/27/2018 9:12:00 PM,35955,35959,35940,35941,45
11/27/2018 9:11:00 PM,35959,35963,35952,35955,13
11/27/2018 9:10:00 PM,35962,35964,35955,35959,23
11/27/2018 9:09:00 PM,35961,35965,35961,35962,6
11/27/2018 9:08:00 PM,35961,35961,35961,35961,3
11/27/2018 9:07:00 PM,35975,35975,35961,35961,13
11/27/2018 9:06:00 PM,35982,35982,35970,35975,6
11/27/2018 9:05:00 PM,35976,35982,35976,35982,1
11/27/2018 9:04:00 PM,35989,35989,35976,35976,2
11/27/2018 9:03:00 PM,35986,35989,35986,35989,11
11/27/2018 9:02:00 PM,35984,35986,35976,35986,4
11/27/2018 9:01:00 PM,35990,35990,35980,35984,6
11/27/2018 9:00:00 PM,35966,35990,35966,35990,23
11/27/2018 8:59:00 PM,35970,35972,35966,35966,7
11/27/2018 8:58:00 PM,35960,35975,35960,35970,10
11/27/2018 8:57:00 PM,35965,35965,35960,35960,43
11/27/2018 8:56:00 PM,35976,35976,35965,35965,22
11/27/2018 8:55:00 PM,35989,35989,35982,35982,3
11/27/2018 8:54:00 PM,35976,35990,35976,35989,13
11/27/2018 8:53:00 PM,35986,35986,35975,35976,24
11/27/2018 8:52:00 PM,35984,35993,35982,35986,19
11/27/2018 8:51:00 PM,35990,35991,35965,35984,40
11/27/2018 8:50:00 PM,36000,36000,35975,35990,46
11/27/2018 8:49:00 PM,35965,36005,35965,36000,59
11/27/2018 8:48:00 PM,35980,35985,35957,35965,132
11/27/2018 8:47:00 PM,35960,35984,35950,35980,59
11/27/2018 8:46:00 PM,35954,35963,35945,35960,54
11/27/2018 8:45:00 PM,35953,35964,35950,35954,30
11/27/2018 8:44:00 PM,35964,35964,35950,35953,66
11/27/2018 8:43:00 PM,35980,35980,35954,35964,66
11/27/2018 8:42:00 PM,35977,35992,35975,35975,36
11/27/2018 8:41:00 PM,35978,35993,35964,35977,74
11/27/2018 8:40:00 PM,35973,35997,35970,35978,41
11/27/2018 8:39:00 PM,36000,36006,35971,35974,69
11/27/2018 8:38:00 PM,36000,36010,35994,36000,34
11/27/2018 8:37:00 PM,36010,36015,36000,36003,38
11/27/2018 8:36:00 PM,36036,36036,36002,36002,77
11/27/2018 8:35:00 PM,36043,36043,36031,36036,15
11/27/2018 8:34:00 PM,36055,36055,36043,36043,10
11/27/2018 8:33:00 PM,36060,36060,36050,36055,8
11/27/2018 8:32:00 PM,36060,36060,36043,36060,21
11/27/2018 8:31:00 PM,36040,36060,36040,36060,18
11/27/2018 8:30:00 PM,36042,36043,36035,36040,5
11/27/2018 8:29:00 PM,36060,36060,36039,36042,17
11/27/2018 8:28:00 PM,36065,36065,36060,36060,1
11/27/2018 8:27:00 PM,36057,36065,36057,36065,3
11/27/2018 8:26:00 PM,36067,36067,36051,36058,5
11/27/2018 8:25:00 PM,36067,36067,36067,36067,0
11/27/2018 8:24:00 PM,36048,36067,36048,36067,3
11/27/2018 8:23:00 PM,36060,36060,36048,36048,7
11/27/2018 8:22:00 PM,36056,36060,36054,36060,12
11/27/2018 8:21:00 PM,36062,36062,36050,36056,9
11/27/2018 8:20:00 PM,36073,36073,36062,36062,6
11/27/2018 8:19:00 PM,36076,36076,36070,36073,2
11/27/2018 8:18:00 PM,36073,36077,36073,36076,3
11/27/2018 8:17:00 PM,36075,36075,36062,36073,7
11/27/2018 8:16:00 PM,36065,36077,36065,36075,5
11/27/2018 8:15:00 PM,36069,36069,36065,36065,1
11/27/2018 8:14:00 PM,36049,36069,36049,36069,4
11/27/2018 8:13:00 PM,36032,36049,36032,36049,2
11/27/2018 8:12:00 PM,36030,36041,36030,36032,14
11/27/2018 8:11:00 PM,36042,36046,36011,36030,46
11/27/2018 8:10:00 PM,36057,36057,36042,36042,12
11/27/2018 8:09:00 PM,36062,36062,36039,36057,20
11/27/2018 8:08:00 PM,36070,36071,36060,36062,29
11/27/2018 8:07:00 PM,36081,36095,36065,36065,34
11/27/2018 8:06:00 PM,36103,36110,36081,36081,39
11/27/2018 8:05:00 PM,36110,36115,36100,36110,32
11/27/2018 8:04:00 PM,36113,36115,36105,36105,23
11/27/2018 8:03:00 PM,36105,36115,36105,36113,12
11/27/2018 8:02:00 PM,36124,36129,36105,36105,29
11/27/2018 8:01:00 PM,36097,36130,36095,36124,59
11/27/2018 8:00:00 PM,36078,36100,36077,36090,23
11/27/2018 7:59:00 PM,36089,36089,36078,36078,22
11/27/2018 7:58:00 PM,36072,36090,36069,36089,22
11/27/2018 7:57:00 PM,36090,36090,36072,36072,7
11/27/2018 7:56:00 PM,36093,36093,36090,36090,3
11/27/2018 7:55:00 PM,36085,36093,36084,36093,8
11/27/2018 7:54:00 PM,36084,36088,36080,36085,25
11/27/2018 7:53:00 PM,36077,36086,36077,36084,24
11/27/2018 7:52:00 PM,36100,36100,36076,36077,25
11/27/2018 7:51:00 PM,36051,36100,36049,36100,67
11/27/2018 7:50:00 PM,36051,36051,36051,36051,0
11/27/2018 7:49:00 PM,36043,36051,36043,36051,11
11/27/2018 7:48:00 PM,36049,36049,36043,36043,7
11/27/2018 7:47:00 PM,36040,36049,36036,36049,12
11/27/2018 7:46:00 PM,36032,36032,36031,36031,1
11/27/2018 7:45:00 PM,36038,36038,36028,36032,19
11/27/2018 7:44:00 PM,36045,36045,36037,36038,5
11/27/2018 7:43:00 PM,36045,36049,36045,36045,71
11/27/2018 7:42:00 PM,36052,36065,36049,36050,14
11/27/2018 7:41:00 PM,36035,36052,36028,36052,45
11/27/2018 7:40:00 PM,36044,36058,36035,36035,74
11/27/2018 7:39:00 PM,36060,36066,36050,36050,35
11/27/2018 7:38:00 PM,36053,36060,36040,36050,38
11/27/2018 7:37:00 PM,36026,36053,36026,36053,23
11/27/2018 7:36:00 PM,36030,36030,36012,36026,29
11/27/2018 7:35:00 PM,36024,36030,36022,36030,7
11/27/2018 7:34:00 PM,36046,36046,36023,36031,10
11/27/2018 7:33:00 PM,36048,36069,36046,36046,34
11/27/2018 7:32:00 PM,36042,36050,36041,36048,26
11/27/2018 7:31:00 PM,36051,36053,36040,36042,43
11/27/2018 7:30:00 PM,36030,36056,36030,36056,37
11/27/2018 7:29:00 PM,36036,36036,36029,36030,7
11/27/2018 7:28:00 PM,36027,36036,36023,36036,10
11/27/2018 7:27:00 PM,36029,36029,36021,36027,10
11/27/2018 7:26:00 PM,36030,36032,36020,36029,30
11/27/2018 7:25:00 PM,36025,36034,36015,36030,19
11/27/2018 7:24:00 PM,36004,36030,36002,36025,35
11/27/2018 7:23:00 PM,35984,36007,35972,36004,32
11/27/2018 7:22:00 PM,35967,35990,35967,35984,40
11/27/2018 7:21:00 PM,35972,35980,35950,35967,99
11/27/2018 7:20:00 PM,36010,36010,35972,35972,156
11/27/2018 7:19:00 PM,36050,36050,36002,36012,68
11/27/2018 7:18:00 PM,36043,36060,36043,36050,9
11/27/2018 7:17:00 PM,36033,36043,36030,36043,12
11/27/2018 7:16:00 PM,36054,36059,36029,36033,23
11/27/2018 7:15:00 PM,36042,36060,36042,36054,32
11/27/2018 7:14:00 PM,36049,36056,36042,36042,23
11/27/2018 7:13:00 PM,36053,36060,36048,36049,21
11/27/2018 7:12:00 PM,36058,36058,36050,36053,18
11/27/2018 7:11:00 PM,36058,36060,36051,36058,7
11/27/2018 7:10:00 PM,36055,36069,36051,36058,13
11/27/2018 7:09:00 PM,36039,36064,36039,36055,29
11/27/2018 7:08:00 PM,36038,36050,36037,36039,12
11/27/2018 7:07:00 PM,36050,36050,36030,36038,42
11/27/2018 7:06:00 PM,36062,36081,36044,36050,53
11/27/2018 7:05:00 PM,36059,36065,36051,36062,35
11/27/2018 7:04:00 PM,36072,36087,36057,36059,67
11/27/2018 7:03:00 PM,36087,36095,36072,36072,35
11/27/2018 7:02:00 PM,36093,36093,36081,36087,28
11/27/2018 7:01:00 PM,36089,36093,36087,36093,15
11/27/2018 7:00:00 PM,36097,36100,36089,36089,31
11/27/2018 6:59:00 PM,36111,36116,36097,36097,20
11/27/2018 6:58:00 PM,36142,36142,36111,36111,21
11/27/2018 6:57:00 PM,36152,36152,36140,36142,11
11/27/2018 6:56:00 PM,36160,36165,36148,36152,18
11/27/2018 6:55:00 PM,36142,36165,36142,36160,80
11/27/2018 6:54:00 PM,36136,36139,36130,36135,46
11/27/2018 6:53:00 PM,36140,36142,36135,36136,11
11/27/2018 6:52:00 PM,36135,36142,36135,36142,14
11/27/2018 6:51:00 PM,36135,36135,36127,36135,15
11/27/2018 6:50:00 PM,36120,36135,36120,36135,7
11/27/2018 6:49:00 PM,36118,36125,36118,36120,12
11/27/2018 6:48:00 PM,36125,36125,36117,36118,13
11/27/2018 6:47:00 PM,36100,36129,36100,36129,28
